x0000,y0000
1777,2334,
1778,2300,
1779,2319,
1780,2302,
1781,2300,
1782,2283,
1783,2284,
1784,2255,
1785,2232,
1786,2249,
1787,2265,
1788,2223,
1789,2237,
1790,2242,
1791,2237,
1792,2241,
1793,2207,
1794,2226,
1795,2179,
1796,2181,
1797,2226,
1798,2170,
1799,2191,
1800,2147,
1801,2164,
1802,2171,
1803,2170,
1804,2138,
1805,2147,
1806,2159,
1807,2164,
1808,2138,
1809,2149,
1810,2134,
1811,2109,
1812,2125,
1813,2105,
1814,2094,
1815,2102,
1816,2081,
1817,2070,
1818,2070,
1819,2059,
1820,2070,
1821,2074,
1822,2051,
1823,2048,
1824,2039,
1825,2062,
1826,2015,
1827,2019,
1828,2025,
1829,2017,
1830,2026,
1831,2004,
1832,1999,
1833,1989,
1834,1972,
1835,1959,
1836,1959,
1837,1957,
1838,1946,
1839,1954,
1840,1939,
1841,1945,
1842,1918,
1843,1932,
1844,1930,
1845,1936,
1846,1905,
1847,1909,
1848,1900,
1849,1904,
1850,1899,
1851,1917,
1852,1908,
1853,1893,
1854,1871,
1855,1868,
1856,1857,
1857,1846,
1858,1874,
1859,1837,
1860,1844,
1861,1844,
1862,1846,
1863,1827,
1864,1840,
1865,1799,
1866,1796,
1867,1804,
1868,1820,
1869,1811,
1870,1790,
1871,1802,
1872,1772,
1873,1767,
1874,1773,
1875,1762,
1876,1772,
1877,1762,
1878,1734,
1879,1744,
1880,1739,
1881,1717,
1882,1707,
1883,1719,
1884,1717,
1885,1702,
1886,1699,
1887,1696,
1888,1703,
1889,1686,
1890,1684,
1891,1669,
1892,1688,
1893,1643,
1894,1664,
1895,1660,
1896,1640,
1897,1649,
1898,1621,
1899,1635,
1900,1627,
1901,1610,
1902,1619,
1903,1624,
1904,1619,
1905,1611,
1906,1587,
1907,1575,
1908,1581,
1909,1578,
1910,1574,
1911,1552,
1912,1573,
1913,1552,
1914,1538,
1915,1547,
1916,1500,
1917,1519,
1918,1515,
1919,1517,
1920,1512,
1921,1492,
1922,1483,
1923,1487,
1924,1491,
1925,1470,
1926,1470,
1927,1483,
1928,1476,
1929,1466,
1930,1450,
1931,1449,
1932,1437,
1933,1426,
1934,1411,
1935,1427,
1936,1392,
1937,1412,
1938,1392,
1939,1386,
1940,1385,
1941,1377,
1942,1361,
1943,1378,
1944,1350,
1945,1361,
1946,1326,
1947,1358,
1948,1341,
1949,1336,
1950,1331,
1951,1313,
1952,1327,
1953,1303,
1954,1308,
1955,1307,
1956,1294,
1957,1289,
1958,1267,
1959,1268,
1960,1260,
1961,1256,
1962,1265,
1963,1213,
1964,1237,
1965,1235,
1966,1222,
1967,1244,
1968,1201,
1969,1208,
1970,1206,
1971,1205,
1972,1197,
1973,1167,
1974,1189,
1975,1164,
1976,1175,
1977,1161,
1978,1145,
1979,1155,
1980,1142,
1981,1132,
1982,1140,
1983,1120,
1984,1117,
1985,1125,
1986,1075,
1987,1091,
1988,1081,
1989,1078,
1990,1083,
1991,1061,
1992,1059,
1993,1066,
1994,1018,
1995,1045,
1996,1030,
1997,1062,
1998,1005,
1999,1019,
2000,1009,
2001,1006,
2002,996,
2003,987,
2004,995,
2005,981,
2006,969,
2007,971,
2008,966,
2009,967,
2010,933,
2011,926,
2012,945,
2013,928,
2014,930,
2015,905,
2016,910,
2017,911,
2018,898,
2019,886,
2020,873,
2021,889,
2022,872,
2023,872,
2024,873,
2025,875,
2026,832,
2027,854,
2028,850,
2029,811,
2030,820,
2031,805,
2032,816,
2033,794,
2034,795,
2035,803,
2036,804,
2037,783,
2038,778,
2039,754,
2040,769,
2041,767,
2042,756,
2043,727,
2044,755,
2045,753,
2046,726,
