x0000,y0000
1760,86,
1761,95,
1762,94,
1763,90,
1764,88,
1765,81,
1766,79,
1767,85,
1768,88,
1769,86,
1770,89,
1771,81,
1772,83,
1773,83,
1774,81,
1775,69,
1776,74,
1777,66,
1778,80,
1779,83,
1780,85,
1781,63,
1782,77,
1783,73,
1784,85,
1785,57,
1786,70,
1787,81,
1788,90,
1789,79,
1790,74,
1791,85,
1792,84,
1793,77,
1794,79,
1795,83,
1796,71,
1797,87,
1798,80,
1799,84,
1800,75,
1801,69,
1802,81,
1803,79,
1804,73,
1805,69,
1806,72,
1807,81,
1808,79,
1809,75,
1810,71,
1811,73,
1812,76,
1813,85,
1814,75,
1815,76,
1816,75,
1817,71,
1818,72,
1819,59,
1820,78,
1821,72,
1822,66,
1823,69,
1824,75,
1825,68,
1826,76,
1827,66,
1828,73,
1829,53,
1830,55,
1831,73,
1832,72,
1833,62,
1834,72,
1835,64,
1836,62,
1837,72,
1838,69,
1839,69,
1840,63,
1841,73,
1842,35,
1843,60,
1844,64,
1845,66,
1846,68,
1847,65,
1848,56,
1849,64,
1850,52,
1851,60,
1852,62,
1853,66,
1854,57,
1855,58,
1856,61,
1857,53,
1858,57,
1859,54,
1860,45,
1861,58,
1862,57,
1863,45,
1864,54,
1865,49,
1866,49,
1867,54,
1868,53,
1869,60,
1870,59,
1871,52,
1872,60,
1873,61,
1874,50,
1875,51,
1876,60,
1877,59,
1878,55,
1879,60,
1880,67,
1881,51,
1882,52,
1883,52,
1884,54,
1885,53,
1886,56,
1887,58,
1888,59,
1889,57,
1890,56,
1891,52,
1892,62,
1893,52,
1894,47,
1895,59,
1896,60,
1897,55,
1898,53,
1899,59,
1900,56,
1901,48,
1902,58,
1903,51,
1904,59,
1905,55,
1906,55,
1907,51,
1908,54,
1909,51,
1910,56,
1911,53,
1912,55,
1913,46,
1914,37,
1915,55,
1916,48,
1917,48,
1918,59,
1919,55,
1920,56,
1921,45,
1922,45,
1923,48,
1924,49,
1925,53,
1926,55,
1927,48,
1928,54,
1929,53,
1930,54,
1931,52,
1932,62,
1933,49,
1934,44,
1935,49,
1936,49,
1937,47,
1938,44,
1939,55,
1940,46,
1941,51,
1942,41,
1943,52,
1944,47,
1945,49,
1946,23,
1947,46,
1948,49,
1949,51,
1950,63,
1951,51,
1952,50,
1953,52,
1954,31,
1955,47,
1956,55,
1957,53,
1958,51,
1959,43,
1960,55,
1961,50,
1962,47,
1963,51,
1964,54,
1965,51,
1966,44,
1967,51,
1968,48,
1969,44,
1970,52,
1971,47,
